jobs_total,jobs_completed,carbon_kg,avg_jct_h,tail_jct_h,preemptions,avg_wait_h,starvation_penalty,policy,seed,noise_pct,congestion,capacity,dataset_track
160,142,48.84803538751106,1.164906103286385,5.07083333333333,173,0.8359375,0.17998888793972348,q_v2,4,10.0,moderate,8,v1_clean
160,141,50.334264905304416,0.9793144208037824,4.583333333333333,230,0.6880208333333333,0.18275702485341924,q_double_v2,4,10.0,moderate,8,v1_clean
250,114,54.53126078786913,4.771198830409356,9.316666666666663,0,4.584,0.5385841222810125,fcfs,4,10.0,high,6,v1_clean
250,116,54.31705736539143,3.8893678160919536,12.854166666666666,188,4.691333333333333,0.586104069068955,carbon,4,10.0,high,6,v1_clean
250,215,58.45196021811661,0.9868217054263565,4.3999999999999915,82,1.272,0.657764083484168,srtf,4,10.0,high,6,v1_clean
250,208,57.29074193552343,1.409455128205128,5.220833333333331,310,1.7933333333333332,0.5361684823402193,q_v1,4,10.0,high,6,v1_clean
250,214,57.93498512276535,1.4478193146417442,5.166666666666666,267,1.7136666666666664,0.5185517310593337,q_v2,4,10.0,high,6,v1_clean
250,209,56.53957376371267,1.5913078149920254,5.566666666666665,317,1.9903333333333333,0.5238932689916749,q_double_v2,4,10.0,high,6,v1_clean
250,142,72.24173236637228,2.3861502347417836,6.995833333333333,0,2.744,0.20719165760199276,fcfs,4,10.0,high,8,v1_clean
250,165,76.91324856255918,2.178282828282828,6.199999999999996,199,2.437,0.36959924679834333,carbon,4,10.0,high,8,v1_clean
250,225,74.79855402386774,0.9374074074074072,4.683333333333327,80,0.7983333333333332,0.44050683644065297,srtf,4,10.0,high,8,v1_clean
250,214,74.09297105733303,1.5416666666666665,6.445833333333333,382,1.416,0.30339213957000205,q_v1,4,10.0,high,8,v1_clean
250,165,75.85284697197964,1.7484848484848485,6.13333333333333,273,2.112333333333333,0.31764373931660717,q_v2,4,10.0,high,8,v1_clean
250,217,75.61278202993346,1.553379416282642,5.916666666666666,351,1.445,0.2850543043141889,q_double_v2,4,10.0,high,8,v1_clean
160,95,42.007440268487315,1.82719298245614,6.6083333333333325,0,2.2453125,0.1828569724857537,fcfs,4,20.0,moderate,6,v1_clean
160,108,45.72752729902526,1.4814814814814812,5.579166666666664,163,1.81875,0.19176023857605365,carbon,4,20.0,moderate,6,v1_clean
160,146,44.56119811520118,0.8047945205479452,4.604166666666666,44,0.60625,0.2576845675066295,srtf,4,20.0,moderate,6,v1_clean
160,140,43.14240639154303,1.0928571428571427,5.36249999999999,165,1.0130208333333333,0.21105789201126976,q_v1,4,20.0,moderate,6,v1_clean
160,142,43.27957619038856,1.328638497652582,4.833333333333333,150,1.159375,0.21774622611651234,q_v2,4,20.0,moderate,6,v1_clean
160,141,44.50228068693093,1.0957446808510638,5.25,162,1.0296875,0.19927518909145292,q_double_v2,4,20.0,moderate,6,v1_clean
160,114,47.4130229346506,2.198099415204678,6.279166666666666,0,1.8458333333333332,0.17305844402866954,fcfs,4,20.0,moderate,8,v1_clean
160,140,50.667990369111386,1.3922619047619047,5.1916666666666575,181,1.0723958333333332,0.1654923242015927,carbon,4,20.0,moderate,8,v1_clean
160,150,49.09099614055507,0.88,4.795833333333332,34,0.41666666666666663,0.2288376457647291,srtf,4,20.0,moderate,8,v1_clean
160,142,48.481117576332025,1.0968309859154928,6.166666666666666,217,0.7567708333333333,0.18919895470472187,q_v1,4,20.0,moderate,8,v1_clean
160,143,48.66617945130769,1.224941724941725,5.408333333333333,196,0.8520833333333332,0.18364837084566898,q_v2,4,20.0,moderate,8,v1_clean
160,142,49.467176432431344,1.033450704225352,4.829166666666666,272,0.7333333333333333,0.18458538712736788,q_double_v2,4,20.0,moderate,8,v1_clean
250,114,54.3510136144687,4.771198830409356,9.316666666666663,0,4.584,0.5385841222810125,fcfs,4,20.0,high,6,v1_clean
250,116,53.45321021806419,3.132183908045977,11.854166666666666,334,4.396,0.5713946545587663,carbon,4,20.0,high,6,v1_clean
250,215,58.419545017293686,0.9868217054263565,4.3999999999999915,82,1.272,0.657764083484168,srtf,4,20.0,high,6,v1_clean
250,208,57.21109074128653,1.3481570512820513,4.666666666666666,402,1.702,0.5234394544359176,q_v1,4,20.0,high,6,v1_clean
250,214,57.926123743403565,1.2437694704049842,4.75833333333333,292,1.5413333333333332,0.5379555150746413,q_v2,4,20.0,high,6,v1_clean
250,207,57.75621302821285,1.0865539452495971,4.058333333333332,404,1.615,0.5524308688897026,q_double_v2,4,20.0,high,6,v1_clean
250,142,72.05554078759415,2.3861502347417836,6.995833333333333,0,2.744,0.20719165760199276,fcfs,4,20.0,high,8,v1_clean
250,158,74.77661560983967,1.9388185654008434,6.037500000000001,330,2.399,0.36184676781859065,carbon,4,20.0,high,8,v1_clean
250,225,74.78825828594782,0.9374074074074072,4.683333333333327,80,0.7983333333333332,0.44050683644065297,srtf,4,20.0,high,8,v1_clean
250,215,72.99237894658039,1.5,6.38333333333333,354,1.3813333333333333,0.2974214245500302,q_v1,4,20.0,high,8,v1_clean
250,217,73.88848941616875,1.7407834101382489,5.766666666666666,353,1.614,0.3179616392524174,q_v2,4,20.0,high,8,v1_clean
250,216,74.88173603512747,1.6138117283950617,6.125,362,1.499,0.30056380766872093,q_double_v2,4,20.0,high,8,v1_clean
160,133,48.99207793244628,2.3458646616541348,5.933333333333331,0,1.8671875,0.22199313666689757,fcfs,5,10.0,moderate,6,v1_clean
160,138,50.313122778026475,2.0072463768115942,4.858333333333334,97,1.7682291666666665,0.2688248391936305,carbon,5,10.0,moderate,6,v1_clean
160,151,50.60092819371588,1.054083885209713,5.625,33,0.5479166666666666,0.336240067019957,srtf,5,10.0,moderate,6,v1_clean
160,148,49.3540234257273,1.4115990990990988,5.987500000000004,127,0.9213541666666666,0.2614597716423881,q_v1,5,10.0,moderate,6,v1_clean
160,140,51.41038921115309,1.8726190476190474,4.1916666666666575,102,1.565625,0.2580326695412869,q_v2,5,10.0,moderate,6,v1_clean
160,148,50.16753883146482,1.3147522522522521,5.191666666666667,205,0.8572916666666666,0.22808552617120847,q_double_v2,5,10.0,moderate,6,v1_clean
160,153,56.36964614199951,1.758714596949891,5.316666666666667,0,0.9546875,0.1121565409799277,fcfs,5,10.0,moderate,8,v1_clean
160,154,56.46283065325428,1.7370129870129871,5.754166666666665,107,0.9182291666666667,0.14016728926936212,carbon,5,10.0,moderate,8,v1_clean
160,153,57.33955298287397,0.9035947712418301,4.250000000000002,24,0.21822916666666664,0.14379324379324382,srtf,5,10.0,moderate,8,v1_clean
160,154,57.1389602422921,1.1001082251082248,5.399999999999996,102,0.3338541666666667,0.13475718872189135,q_v1,5,10.0,moderate,8,v1_clean
160,153,56.763651103326616,1.574074074074074,5.9333333333333345,141,0.7734375,0.12517176439665287,q_v2,5,10.0,moderate,8,v1_clean
160,153,56.876971588873005,1.2009803921568627,4.800000000000006,171,0.4578125,0.0938279006765365,q_double_v2,5,10.0,moderate,8,v1_clean
250,120,55.66978985245415,3.165972222222222,8.60833333333333,0,4.509,0.34415785199824284,fcfs,5,10.0,high,6,v1_clean
250,139,57.37703772068565,2.9370503597122295,8.083333333333332,154,4.146,0.4394976328745457,carbon,5,10.0,high,6,v1_clean
250,221,57.67459043113507,1.0418552036199094,4.416666666666666,62,1.307,0.5164645102635219,srtf,5,10.0,high,6,v1_clean
250,208,56.50447735736925,2.474358974358975,7.412499999999994,299,2.8326666666666664,0.4139782712282252,q_v1,5,10.0,high,6,v1_clean
250,158,59.07874668439661,2.1518987341772147,6.595833333333333,186,3.216,0.45069744939315487,q_v2,5,10.0,high,6,v1_clean
250,208,56.444376891484076,2.3882211538461537,7.333333333333333,283,2.654333333333333,0.4062863633884221,q_double_v2,5,10.0,high,6,v1_clean
250,168,68.53446310136475,3.056051587301587,7.916666666666666,0,3.2586666666666666,0.2756850045327552,fcfs,5,10.0,high,8,v1_clean
250,173,70.6918214384468,2.535163776493256,6.916666666666666,144,2.9566666666666666,0.3529155879601515,carbon,5,10.0,high,8,v1_clean
250,228,72.16800483994314,1.0105994152046782,5.408333333333322,50,0.8546666666666666,0.3853813092802207,srtf,5,10.0,high,8,v1_clean
250,220,69.59963068096319,2.0897727272727273,6.5041666666666655,384,1.9436666666666664,0.3328791290243523,q_v1,5,10.0,high,8,v1_clean
250,186,72.63040888842247,2.064516129032258,5.3125,192,2.4106666666666667,0.3306825069666421,q_v2,5,10.0,high,8,v1_clean
250,220,70.53930129438359,1.625,6.416666666666666,259,1.5453333333333332,0.32726775788242096,q_double_v2,5,10.0,high,8,v1_clean
160,133,49.322030868241264,2.3458646616541348,5.933333333333331,0,1.8671875,0.22199313666689757,fcfs,5,20.0,moderate,6,v1_clean
160,135,50.16663508810711,1.979012345679012,4.933333333333332,153,1.7953125,0.26826353726379915,carbon,5,20.0,moderate,6,v1_clean
160,151,50.97811160304659,1.054083885209713,5.625,33,0.5479166666666666,0.336240067019957,srtf,5,20.0,moderate,6,v1_clean
160,148,49.72243905672235,1.3434684684684683,5.883333333333335,154,0.8583333333333332,0.2519736996058078,q_v1,5,20.0,moderate,6,v1_clean
160,147,50.267496388041714,1.893990929705215,5.3416666666666535,169,1.4192708333333333,0.2442078562547243,q_v2,5,20.0,moderate,6,v1_clean
160,147,50.43691829166893,1.328798185941043,5.0,196,0.8671875,0.23672691067607976,q_double_v2,5,20.0,moderate,6,v1_clean
160,153,56.76974328505904,1.758714596949891,5.316666666666667,0,0.9546875,0.1121565409799277,fcfs,5,20.0,moderate,8,v1_clean
160,153,56.633068868162354,1.705337690631808,5.46666666666667,165,0.9125,0.13799961444381229,carbon,5,20.0,moderate,8,v1_clean
160,153,57.717277550187646,0.9035947712418301,4.250000000000002,24,0.21822916666666664,0.14379324379324382,srtf,5,20.0,moderate,8,v1_clean
160,154,57.540999980206806,1.1098484848484849,5.62083333333333,120,0.3421875,0.12485693699372424,q_v1,5,20.0,moderate,8,v1_clean
160,154,56.82580775289679,1.5238095238095235,6.083333333333333,130,0.7229166666666667,0.12080545297356535,q_v2,5,20.0,moderate,8,v1_clean
160,152,57.51526594315913,1.1600877192982455,5.0041666666666575,164,0.4234375,0.11386550196413776,q_double_v2,5,20.0,moderate,8,v1_clean
250,120,56.352499729512814,3.165972222222222,8.60833333333333,0,4.509,0.34415785199824284,fcfs,5,20.0,high,6,v1_clean
250,141,57.98225228203752,2.9343971631205674,7.75,204,4.071,0.433819546250376,carbon,5,20.0,high,6,v1_clean
250,221,58.37877130712367,1.0418552036199094,4.416666666666666,62,1.307,0.5164645102635219,srtf,5,20.0,high,6,v1_clean
250,209,56.93032897206094,2.362041467304625,7.333333333333333,270,2.7146666666666666,0.41018537668724,q_v1,5,20.0,high,6,v1_clean
250,158,59.69348702582733,2.3380801687763713,6.666666666666666,244,3.2916666666666665,0.4501648665807754,q_v2,5,20.0,high,6,v1_clean
250,207,57.131092862454985,2.2093397745571655,7.224999999999999,311,2.507,0.4149313276032536,q_double_v2,5,20.0,high,6,v1_clean
250,168,69.46841935232368,3.056051587301587,7.916666666666666,0,3.2586666666666666,0.2756850045327552,fcfs,5,20.0,high,8,v1_clean
250,174,71.23407495877403,2.503352490421456,6.862499999999999,176,2.924,0.360935878060305,carbon,5,20.0,high,8,v1_clean
250,228,73.10916320384635,1.0105994152046782,5.408333333333322,50,0.8546666666666666,0.3853813092802207,srtf,5,20.0,high,8,v1_clean
250,219,70.0986870444061,1.5559360730593608,5.333333333333333,371,1.481,0.32663308976960126,q_v1,5,20.0,high,8,v1_clean
250,213,72.42399757276063,2.405320813771518,6.283333333333322,256,2.366333333333333,0.33274662756310847,q_v2,5,20.0,high,8,v1_clean
250,218,71.72797305044782,1.563073394495413,6.1791666666666645,316,1.4856666666666665,0.3255229989116038,q_double_v2,5,20.0,high,8,v1_clean
160,113,50.24326017624977,2.744837758112094,10.333333333333332,0,2.7453125,0.346505257657602,fcfs,6,10.0,moderate,6,v1_clean
160,131,49.6349983959733,2.947837150127226,8.833333333333332,114,2.948958333333333,0.4059666407223895,carbon,6,10.0,moderate,6,v1_clean
160,154,50.886202411730636,0.9659090909090909,3.924999999999997,41,0.5661458333333333,0.4388582140617904,srtf,6,10.0,moderate,6,v1_clean
160,146,50.78357130693878,1.2009132420091322,5.083333333333333,212,1.0807291666666665,0.3681360539340737,q_v1,6,10.0,moderate,6,v1_clean
160,147,49.917091172509274,1.8027210884353742,6.066666666666662,163,1.5375,0.3943381795603233,q_v2,6,10.0,moderate,6,v1_clean
160,146,51.17895532771276,1.2568493150684932,5.145833333333333,193,1.1322916666666667,0.3788726498813412,q_double_v2,6,10.0,moderate,6,v1_clean
160,141,60.1103565451375,2.497044917257683,6.916666666666666,0,1.6333333333333333,0.28127903487225164,fcfs,6,10.0,moderate,8,v1_clean
160,153,58.633262810188775,2.3883442265795205,7.083333333333333,128,1.63125,0.3206662439590838,carbon,6,10.0,moderate,8,v1_clean
160,157,59.143694674686756,0.9713375796178344,4.183333333333309,40,0.25,0.2755055804534971,srtf,6,10.0,moderate,8,v1_clean
160,155,60.28789872103684,1.3091397849462365,6.466666666666663,268,0.5875,0.2423631079115148,q_v1,6,10.0,moderate,8,v1_clean
160,154,60.12895819201487,1.7840909090909092,6.754166666666665,252,1.0682291666666666,0.2636504111227266,q_v2,6,10.0,moderate,8,v1_clean
160,147,60.04740571819117,1.7619047619047619,6.708333333333329,175,0.9802083333333332,0.24796333093183906,q_double_v2,6,10.0,moderate,8,v1_clean
250,125,57.54848447228715,5.5,10.816666666666665,0,6.135666666666666,0.5838717343935663,fcfs,6,10.0,high,6,v1_clean
250,136,54.86253737366433,5.547794117647059,12.020833333333332,160,6.2973333333333334,0.594722937280157,carbon,6,10.0,high,6,v1_clean
250,225,62.060415086702406,1.0118518518518518,4.149999999999998,70,1.5493333333333332,0.7033283718528306,srtf,6,10.0,high,6,v1_clean
250,213,59.253736062716,2.0532081377151803,6.966666666666659,419,2.5766666666666667,0.5741300112054798,q_v1,6,10.0,high,6,v1_clean
250,218,59.186311845215634,3.0405198776758406,7.529166666666649,237,3.403,0.5623413062457819,q_v2,6,10.0,high,6,v1_clean
250,214,59.417290589579736,2.482476635514019,7.837499999999999,370,3.0276666666666667,0.5460336183751543,q_double_v2,6,10.0,high,6,v1_clean
250,150,75.67960904454252,3.4861111111111107,9.591666666666663,0,4.127666666666666,0.4158367608257231,fcfs,6,10.0,high,8,v1_clean
250,170,71.70982392798298,4.616666666666667,10.25833333333333,197,4.737,0.544130896429653,carbon,6,10.0,high,8,v1_clean
250,232,77.12813504123768,1.0075431034482758,4.658333333333331,73,1.0063333333333333,0.6156799837860832,srtf,6,10.0,high,8,v1_clean
250,220,75.13663594354331,1.784848484848485,7.2749999999999915,523,1.864,0.4905661872424126,q_v1,6,10.0,high,8,v1_clean
250,229,75.73754126823714,2.1513828238719066,7.166666666666666,308,2.096333333333333,0.543156894623591,q_v2,6,10.0,high,8,v1_clean
250,222,78.61596723551463,1.7631381381381377,6.904166666666663,431,1.8536666666666666,0.48310326263228615,q_double_v2,6,10.0,high,8,v1_clean
160,113,50.25108054336614,2.744837758112094,10.333333333333332,0,2.7453125,0.346505257657602,fcfs,6,20.0,moderate,6,v1_clean
160,131,49.391783235822444,2.6704834605597965,8.291666666666666,238,2.720833333333333,0.4026531425791823,carbon,6,20.0,moderate,6,v1_clean
160,154,50.91467610196353,0.9659090909090909,3.924999999999997,41,0.5661458333333333,0.4388582140617904,srtf,6,20.0,moderate,6,v1_clean
160,147,50.43703514666866,1.2165532879818592,5.058333333333332,289,1.0328125,0.39484180923967127,q_v1,6,20.0,moderate,6,v1_clean
160,146,49.98330944612551,1.6575342465753424,5.5,226,1.4645833333333331,0.3899452107316769,q_v2,6,20.0,moderate,6,v1_clean
160,147,51.05129034171944,1.2630385487528344,5.533333333333331,253,1.0145833333333332,0.3703632068485493,q_double_v2,6,20.0,moderate,6,v1_clean
160,141,60.169569953552084,2.497044917257683,6.916666666666666,0,1.6333333333333333,0.28127903487225164,fcfs,6,20.0,moderate,8,v1_clean
160,153,58.35446737269542,2.17755991285403,7.000000000000002,267,1.4296875,0.3198739415284489,carbon,6,20.0,moderate,8,v1_clean
160,157,59.223960002641974,0.9713375796178344,4.183333333333309,40,0.25,0.2755055804534971,srtf,6,20.0,moderate,8,v1_clean
160,156,60.08019384816375,1.3066239316239314,6.645833333333333,275,0.5729166666666666,0.23721480328404354,q_v1,6,20.0,moderate,8,v1_clean
160,154,60.151942968511776,1.694264069264069,6.783333333333331,287,0.98125,0.25389389381352645,q_v2,6,20.0,moderate,8,v1_clean
160,157,59.44950119872222,1.232484076433121,6.266666666666666,299,0.4854166666666666,0.25550119361393864,q_double_v2,6,20.0,moderate,8,v1_clean
250,125,57.723176594743194,5.5,10.816666666666665,0,6.135666666666666,0.5838717343935663,fcfs,6,20.0,high,6,v1_clean
250,137,54.58148414080139,5.585766423357664,11.766666666666666,291,6.320333333333333,0.5953330927252227,carbon,6,20.0,high,6,v1_clean
250,225,62.28617980481423,1.0118518518518518,4.149999999999998,70,1.5493333333333332,0.7033283718528306,srtf,6,20.0,high,6,v1_clean
250,211,59.386497060751424,1.9680094786729858,8.041666666666666,357,2.4526666666666666,0.563324062180984,q_v1,6,20.0,high,6,v1_clean
250,218,59.127413521544426,3.0126146788990824,8.95416666666666,316,3.3786666666666667,0.5756292966811937,q_v2,6,20.0,high,6,v1_clean
250,214,60.270828532939,2.2955607476635507,7.091666666666663,391,2.803,0.5601735854788948,q_double_v2,6,20.0,high,6,v1_clean
250,150,75.9621717280942,3.4861111111111107,9.591666666666663,0,4.127666666666666,0.4158367608257231,fcfs,6,20.0,high,8,v1_clean
250,171,71.52556468530996,4.246588693957115,9.666666666666666,367,4.533666666666666,0.5493667833879148,carbon,6,20.0,high,8,v1_clean
250,232,77.35716933824105,1.0075431034482758,4.658333333333331,73,1.0063333333333333,0.6156799837860832,srtf,6,20.0,high,8,v1_clean
250,220,75.87217072803041,1.8443181818181817,7.166666666666666,615,1.916,0.48953874493859384,q_v1,6,20.0,high,8,v1_clean
250,229,75.85409369592197,2.118267831149927,7.216666666666666,399,2.066,0.5327109803389216,q_v2,6,20.0,high,8,v1_clean
250,223,78.32134150426745,1.7081464872944692,6.966666666666659,461,1.782,0.48225532532537535,q_double_v2,6,20.0,high,8,v1_clean
160,127,48.18746616794439,3.0938320209973753,6.8666666666666645,0,2.4682291666666663,0.28766386437167957,fcfs,7,10.0,moderate,6,v1_clean
160,132,46.523057697779336,2.803661616161616,7.5,92,2.3026041666666663,0.3119377620902993,carbon,7,10.0,moderate,6,v1_clean
160,152,47.46605921831018,0.8201754385964911,4.287499999999999,36,0.4776041666666666,0.3452569618055137,srtf,7,10.0,moderate,6,v1_clean
160,142,48.17018985128781,1.232981220657277,5.245833333333333,208,0.971875,0.2726579268555696,q_v1,7,10.0,moderate,6,v1_clean
160,148,47.501986535666056,1.4881756756756754,4.554166666666667,211,1.2140625,0.27298539265869065,q_v2,7,10.0,moderate,6,v1_clean
160,149,48.143536369591224,1.3193512304250559,4.849999999999999,195,1.0364583333333333,0.27980381758087824,q_double_v2,7,10.0,moderate,6,v1_clean
160,150,57.94485239396363,1.9455555555555557,4.933333333333327,0,1.1911458333333331,0.12805436928994862,fcfs,7,10.0,moderate,8,v1_clean
160,148,56.78621444357191,1.9318693693693691,5.0,107,1.2552083333333333,0.24076171517459655,carbon,7,10.0,moderate,8,v1_clean
160,154,56.559613960842135,0.7467532467532467,3.8374999999999986,36,0.2,0.20413909007659004,srtf,7,10.0,moderate,8,v1_clean
160,154,57.214441073527304,1.053030303030303,5.39583333333333,285,0.4296875,0.19247151889695746,q_v1,7,10.0,moderate,8,v1_clean
160,154,56.79753022979522,1.3955627705627702,5.066666666666663,209,0.7557291666666666,0.1618993262545986,q_v2,7,10.0,moderate,8,v1_clean
160,154,57.28316896993968,1.0454545454545454,5.058333333333332,194,0.4119791666666666,0.1767586529075499,q_double_v2,7,10.0,moderate,8,v1_clean
250,156,65.35319442035168,3.2542735042735043,9.270833333333332,0,3.601,0.3259188464922707,fcfs,7,10.0,high,6,v1_clean
250,160,59.54793354387063,2.4671875,9.924999999999997,105,3.286,0.379589038392252,carbon,7,10.0,high,6,v1_clean
250,229,62.459356440986895,0.9221251819505093,3.4333333333333322,55,0.98,0.44193968930285327,srtf,7,10.0,high,6,v1_clean
250,225,60.50473904307877,1.471851851851852,6.066666666666665,172,1.5643333333333334,0.3535010781672239,q_v1,7,10.0,high,6,v1_clean
250,225,62.297485011616146,1.9129629629629628,6.25,179,1.929,0.3576528046762431,q_v2,7,10.0,high,6,v1_clean
250,220,63.50400489962259,1.708712121212121,6.0,238,1.745,0.330039073392122,q_double_v2,7,10.0,high,6,v1_clean
250,182,75.64730820872198,2.995879120879121,7.995833333333333,0,2.68,0.30399487876568027,fcfs,7,10.0,high,8,v1_clean
250,191,70.22485167376082,2.643106457242583,8.583333333333332,124,2.466,0.32742178566028274,carbon,7,10.0,high,8,v1_clean
250,235,72.17228568161352,0.8492907801418439,4.63333333333333,47,0.597,0.35769874583229955,srtf,7,10.0,high,8,v1_clean
250,228,73.74107779375728,1.1973684210526314,5.358333333333329,273,1.0083333333333333,0.3094435382827846,q_v1,7,10.0,high,8,v1_clean
250,232,73.95005977376009,1.6142241379310343,4.94583333333333,184,1.4016666666666666,0.3046298838862908,q_v2,7,10.0,high,8,v1_clean
250,229,74.68860767992832,1.287117903930131,5.166666666666666,274,1.1296666666666666,0.29932929479066417,q_double_v2,7,10.0,high,8,v1_clean
160,127,48.08380032739047,3.0938320209973753,6.8666666666666645,0,2.4682291666666663,0.28766386437167957,fcfs,7,20.0,moderate,6,v1_clean
160,133,45.81641355145695,2.7337092731829578,7.616666666666665,180,2.2234375,0.31158583657699057,carbon,7,20.0,moderate,6,v1_clean
160,152,47.36886074320169,0.8201754385964911,4.287499999999999,36,0.4776041666666666,0.3452569618055137,srtf,7,20.0,moderate,6,v1_clean
160,147,47.7652858652504,1.08843537414966,4.974999999999999,187,0.8411458333333333,0.2820371993536981,q_v1,7,20.0,moderate,6,v1_clean
160,146,47.2658010912461,1.4235159817351597,5.0625,240,1.1427083333333332,0.2619070099592331,q_v2,7,20.0,moderate,6,v1_clean
160,149,47.63085145946751,1.2360178970917224,5.0,256,0.9723958333333332,0.28030707002445354,q_double_v2,7,20.0,moderate,6,v1_clean
160,150,57.88628907319303,1.9455555555555557,4.933333333333327,0,1.1911458333333331,0.12805436928994862,fcfs,7,20.0,moderate,8,v1_clean
160,148,56.231365344773636,1.8823198198198197,5.166666666666666,181,1.209375,0.2335069167002846,carbon,7,20.0,moderate,8,v1_clean
160,154,56.50888808775016,0.7467532467532467,3.8374999999999986,36,0.2,0.20413909007659004,srtf,7,20.0,moderate,8,v1_clean
160,153,56.900695998197634,0.9950980392156863,5.316666666666667,276,0.4239583333333333,0.1849799795112295,q_v1,7,20.0,moderate,8,v1_clean
160,154,56.74270611018286,1.2142857142857142,5.058333333333332,231,0.58125,0.16626103098848566,q_v2,7,20.0,moderate,8,v1_clean
160,154,57.02507923870007,0.9816017316017316,5.195833333333333,160,0.3598958333333333,0.16134656137397368,q_double_v2,7,20.0,moderate,8,v1_clean
250,156,65.38217864451563,3.2542735042735043,9.270833333333332,0,3.601,0.3259188464922707,fcfs,7,20.0,high,6,v1_clean
250,161,59.87341113924576,2.5854037267080745,9.916666666666666,211,3.288333333333333,0.38057511947650324,carbon,7,20.0,high,6,v1_clean
250,229,62.46071711533932,0.9221251819505093,3.4333333333333322,55,0.98,0.44193968930285327,srtf,7,20.0,high,6,v1_clean
250,222,61.67090384312764,1.4714714714714714,6.329166666666666,262,1.5293333333333332,0.34845795248394346,q_v1,7,20.0,high,6,v1_clean
250,225,61.91169995438737,1.9062962962962962,6.299999999999997,232,1.931,0.36405540392732105,q_v2,7,20.0,high,6,v1_clean
250,220,62.96986184351066,1.6674242424242427,6.087499999999999,258,1.709,0.33189256675453804,q_double_v2,7,20.0,high,6,v1_clean
250,182,75.58413776251793,2.995879120879121,7.995833333333333,0,2.68,0.30399487876568027,fcfs,7,20.0,high,8,v1_clean
250,195,70.22330344749004,2.4585470085470087,8.10833333333333,252,2.324333333333333,0.3215811409744615,carbon,7,20.0,high,8,v1_clean
250,235,72.0648048208117,0.8492907801418439,4.63333333333333,47,0.597,0.35769874583229955,srtf,7,20.0,high,8,v1_clean
250,228,72.9956824740251,1.1341374269005844,5.462499999999986,282,0.9586666666666667,0.31106565257928187,q_v1,7,20.0,high,8,v1_clean
250,233,72.99850566807534,1.5876251788268954,5.066666666666663,252,1.3423333333333332,0.30278621002164,q_v2,7,20.0,high,8,v1_clean
250,231,74.48711326887623,1.2965367965367964,5.25,264,1.1446666666666665,0.29987761163626203,q_double_v2,7,20.0,high,8,v1_clean
160,108,51.36175145057787,5.289351851851849,11.25,0,4.3359375,0.4584082346842194,fcfs,8,10.0,moderate,6,v1_clean
160,111,51.1215584472456,4.927177177177176,10.5,149,4.525520833333333,0.48765844894530613,carbon,8,10.0,moderate,6,v1_clean
160,150,54.083134792419884,1.1644444444444444,5.570833333333323,56,0.89375,0.544472608720948,srtf,8,10.0,moderate,6,v1_clean
160,146,52.372602622555334,2.073059360730593,9.708333333333332,278,1.803125,0.47111151680384666,q_v1,8,10.0,moderate,6,v1_clean
160,146,52.489211142572124,2.3127853881278537,6.958333333333333,235,2.121875,0.47910547893906474,q_v2,8,10.0,moderate,6,v1_clean
160,144,54.72158546165539,1.7228009259259258,6.570833333333333,297,1.6052083333333331,0.4592270821000867,q_double_v2,8,10.0,moderate,6,v1_clean
160,146,66.0413168749448,3.7106164383561637,7.5,0,2.595833333333333,0.36592752622553637,fcfs,8,10.0,moderate,8,v1_clean
160,150,64.70974594370969,3.71111111111111,8.76666666666666,140,2.746875,0.40928819188827414,carbon,8,10.0,moderate,8,v1_clean
160,153,67.32339058134045,1.1503267973856208,6.166666666666666,48,0.4380208333333333,0.38006001521626526,srtf,8,10.0,moderate,8,v1_clean
160,153,65.50902373063747,2.0631808278867103,8.916666666666666,312,1.2276041666666666,0.3469633658578316,q_v1,8,10.0,moderate,8,v1_clean
160,152,66.1628074432101,2.377741228070175,7.899999999999996,425,1.5145833333333332,0.3444244565053547,q_v2,8,10.0,moderate,8,v1_clean
160,148,65.85591603756266,2.082207207207207,8.025,316,1.2005208333333333,0.3125727652050368,q_double_v2,8,10.0,moderate,8,v1_clean
250,110,57.47182150891849,4.634090909090909,13.341666666666665,0,6.218,0.4896399213781579,fcfs,8,10.0,high,6,v1_clean
250,117,53.410951450385035,4.470797720797721,13.116666666666664,95,6.084333333333333,0.5109384147378067,carbon,8,10.0,high,6,v1_clean
250,225,57.71997946754852,1.0725925925925925,4.749999999999985,60,1.4536666666666664,0.5634538231553197,srtf,8,10.0,high,6,v1_clean
250,208,56.31315543449521,2.0556891025641026,7.608333333333329,265,2.5936666666666666,0.4808169041561865,q_v1,8,10.0,high,6,v1_clean
250,220,57.9962726203627,2.7537878787878785,8.512499999999996,206,3.058333333333333,0.5124153240133408,q_v2,8,10.0,high,6,v1_clean
250,207,60.53239395251402,1.7717391304347827,6.708333333333329,340,2.334333333333333,0.4638745850780265,q_double_v2,8,10.0,high,6,v1_clean
250,151,72.42087913994213,5.336092715231788,12.416666666666666,0,5.036,0.469905604907108,fcfs,8,10.0,high,8,v1_clean
250,160,67.68642790001937,4.727604166666667,11.75,83,4.738666666666666,0.48158821296134313,carbon,8,10.0,high,8,v1_clean
250,230,70.87259504595684,0.9768115942028986,5.2749999999999915,62,0.9513333333333333,0.5290866350930038,srtf,8,10.0,high,8,v1_clean
250,220,70.28801831982786,2.129545454545454,8.087499999999997,330,2.0426666666666664,0.4560906371997598,q_v1,8,10.0,high,8,v1_clean
