jobs_total,jobs_completed,carbon_kg,avg_jct_h,tail_jct_h,preemptions,avg_wait_h,starvation_penalty,policy,noise_pct,congestion,capacity,seed,dirty_quantile,guard_budget_per_hour,carbon_per_completed_job,preempt_per_completed_job,n_carbon,n_avg_jct,n_tail_jct,n_preempt,n_starvation,overall_score
150,137,49.08930176581982,1.802311435523114,7.583333333333329,327,1.525,0.4410233713247764,q_overall_guarded_budget,20.0,moderate,6,8,0.9,4.0,0.35831607128335635,2.386861313868613,0.010707820586998316,0.1928095588371232,0.5678233438485794,0.5912408759124087,0.024290068426951725,0.22706789011838216
150,135,52.090456940067476,1.1246913580246911,5.899999999999999,545,1.352222222222222,,las_proxy,20.0,moderate,6,8,,,0.3858552365930924,4.037037037037037,0.3141257933150967,0.010791805010796464,0.14300736067297554,1.0,,
150,117,46.91752096468101,3.39031339031339,9.24999999999999,205,2.6155555555555554,,ecovisor_proxy,20.0,moderate,6,8,,,0.4010044526895813,1.7521367521367521,0.4810351525755787,0.6193679777520569,0.9884332281808598,0.434015525758645,,
150,136,50.57786450771361,1.431985294117647,5.75,536,1.2255555555555555,,gaia_proxy,20.0,moderate,6,8,,,0.37189606255671775,3.9411764705882355,0.16032794797596736,0.09333503811359779,0.10515247108307055,0.9762547220723152,,
150,144,63.70227178206918,2.942708333333333,6.654166666666666,0,1.9588888888888887,0.262797217213497,fcfs,20.0,moderate,8,8,0.9,,0.4423768873754804,0.0,0.5678423112107553,1.0,0.43386243386243134,0.0,0.34523979469827726,0.5700412751660784
150,141,61.76968271641657,2.770094562647754,7.5,171,1.8455555555555554,0.32070598337804584,carbon,20.0,moderate,8,8,0.9,,0.43808285614479836,1.2127659574468086,0.4296153406909562,0.9035015866241732,0.7918871252204538,0.34478236961211456,1.0,0.6690964279031801
150,144,63.83833680419166,1.1539351851851851,5.629166666666665,39,0.33555555555555555,0.27546202832661165,srtf,20.0,moderate,8,8,0.9,,0.4433217833624421,0.2708333333333333,0.5982589762784853,0.0,0.0,0.0769963552021206,0.48843770537327635,0.2659340477550095
150,142,63.39502988273939,1.664906103286385,6.316666666666663,338,0.8055555555555555,0.23453271516352003,q_overall,20.0,moderate,8,8,0.9,,0.4464438724136576,2.380281690140845,0.6987605534815016,0.28565439873143755,0.2910052910052882,0.6767003612130037,0.02566000754813452,0.44441688847855637
150,142,62.173037244776225,1.7787558685446008,6.987499999999997,362,0.9138888888888888,0.23226327458840026,q_overall_guarded,20.0,moderate,8,8,0.9,,0.4378382904561706,2.5492957746478875,0.4217426512725489,0.34930124258979955,0.5749559082892373,0.7247500910032761,0.0,0.42240142935101704
150,143,62.291377278839015,1.763986013986014,7.208333333333336,368,0.9083333333333333,0.23728893582576496,q_overall_guarded_budget,20.0,moderate,8,8,0.9,4.0,0.43560403691495814,2.5734265734265733,0.34982093440932993,0.3410442679287714,0.6684303350969989,0.731610337972167,0.05682391806110168,0.420227886648185
150,143,65.17967148064128,1.4073426573426573,7.991666666666681,503,0.6488888888888888,,las_proxy,20.0,moderate,8,8,,,0.4558018984660229,3.5174825174825175,1.0,0.14166551662507668,1.0,1.0,,
150,144,61.16210255362395,1.9224537037037035,5.820833333333333,103,1.0816666666666668,,ecovisor_proxy,20.0,moderate,8,8,,,0.4247368232890552,0.7152777777777778,0.0,0.42963442251698475,0.08112874779541454,0.20334934835431853,,
150,142,63.40131071520964,1.3397887323943665,6.9333333333333185,379,0.5866666666666667,,gaia_proxy,20.0,moderate,8,8,,,0.4464881036282369,2.6690140845070425,0.7001843779637306,0.10390000956889854,0.5520282186948761,0.7587853162713858,,
240,116,55.206722112085195,4.772988505747126,12.458333333333332,0,5.884722222222222,0.4872507835959808,fcfs,20.0,high,6,8,0.9,,0.47592001820763097,0.0,1.0,0.9809021135232732,0.8882384246939862,0.0,0.0,0.7728732133196156
240,124,51.554769541282006,4.844758064516129,13.333333333333332,226,5.829861111111111,0.5133564769347013,carbon,20.0,high,6,8,0.9,,0.4157642704942097,1.8225806451612903,0.733277069859749,1.0,1.0,0.6136635168893233,0.4525999084927313,0.8132733169891175
240,218,56.32571910086628,1.0867737003058104,5.870833333333327,60,1.3760416666666666,0.5449301884055374,srtf,20.0,high,6,8,0.9,,0.2583748582608545,0.27522935779816515,0.03543244487196212,0.0,0.046833422032995654,0.09266981744045964,1.0,0.13103502185583185
240,214,55.51851130955489,1.9766355140186915,7.737499999999994,382,2.2732638888888888,0.5036019679685151,q_overall,20.0,high,6,8,0.9,,0.25943229583904154,1.7850467289719627,0.04012098852764233,0.23679231403611006,0.28525811601915846,0.6010258346706945,0.28348393029577773,0.21874302419418126
240,207,51.82939480374653,2.5692431561996774,10.341666666666663,458,3.0260416666666665,0.4903140880048808,q_overall_guarded,20.0,high,6,8,0.9,,0.2503835497765533,2.21256038647343,0.0,0.39448526449773685,0.617881852048962,0.7449698270954309,0.053109154281572424,0.30200558467192695
240,213,54.89164021132225,1.9131455399061033,7.533333333333322,392,2.236458333333333,0.5065691198393604,q_overall_guarded_budget,20.0,high,6,8,0.9,4.0,0.25770723103907156,1.84037558685446,0.03247227073060391,0.21989762583111278,0.25918041511442125,0.6196550797489764,0.33492606775614336,0.21363389898688578
240,200,55.9600640017914,1.395,5.5041666666666655,594,2.5052083333333335,,las_proxy,20.0,high,6,8,,,0.279800320008957,2.97,0.13043021572980443,0.08201904793155214,0.0,1.0,,
240,156,50.10579273831238,3.7697649572649574,9.833333333333332,414,3.940972222222222,,ecovisor_proxy,20.0,high,6,8,,,0.32119097909174604,2.6538461538461537,0.3139511308648117,0.7139442309848288,0.5529536987759447,0.8935508935508935,,
240,208,53.82240857610581,1.5112179487179485,6.966666666666659,568,2.0479166666666666,,gaia_proxy,20.0,high,6,8,,,0.2587615796928164,2.730769230769231,0.037147118488393555,0.11294465523975865,0.18680149015433656,0.9194509194509194,,
240,156,69.47701163061876,4.980235042735042,11.104166666666666,0,4.481944444444443,0.46141395545458735,fcfs,20.0,high,8,8,0.9,,0.4453654591706331,0.0,1.0,1.0,0.9797101449275362,0.0,0.0,0.7959420289855073
240,170,65.47500545337863,4.8352941176470585,11.25,241,4.463541666666667,0.4772256444564309,carbon,20.0,high,8,8,0.9,,0.3851470909022272,1.4176470588235295,0.5645055048641634,0.9639048209825799,1.0,0.4012208657047725,0.21372830340783552,0.7000480488593629
240,222,69.20432328447177,0.9647147147147147,4.912499999999999,65,0.8864583333333333,0.5353942788358652,srtf,20.0,high,8,8,0.9,,0.31173118596608906,0.2927927927927928,0.03356746428828513,0.0,0.11826086956521809,0.08286588475267721,1.0,0.14368737488921113
240,221,69.53175372824148,1.8212669683257918,8.083333333333332,435,1.7072916666666667,0.4735736313958579,q_overall,20.0,high,8,8,0.9,,0.31462332003729176,1.9683257918552035,0.05448315004034136,0.2133104015522098,0.5594202898550727,0.5570733373175104,0.16436364948828788,0.2564244595537663
240,222,68.17389487570532,1.7481231231231233,7.404166666666663,445,1.6072916666666666,0.48124237186399504,q_overall_guarded,20.0,high,8,8,0.9,,0.30708961655723116,2.0045045045045047,0.0,0.1950951170491604,0.4649275362318841,0.5673125956144824,0.2680228404411875,0.22529283011423393
240,222,68.6115241357422,1.5923423423423424,7.716666666666659,455,1.4631944444444442,0.48799156818265854,q_overall_guarded_budget,20.0,high,8,8,0.9,4.0,0.3090609195303703,2.0495495495495497,0.014256307796659711,0.15630044834987836,0.5084057971014486,0.5800611932687405,0.35925245407614914,0.23967734397107918
240,210,69.98922268987009,1.0222222222222221,4.062499999999993,742,1.6677083333333333,,las_proxy,20.0,high,8,8,,,0.3332820128089052,3.533333333333333,0.18942134617761072,0.014321309023445774,0.0,1.0,,
240,181,63.9920252664489,3.4511970534069984,8.5,343,3.000694444444444,,ecovisor_proxy,20.0,high,8,8,,,0.35354710091960717,1.8950276243093922,0.33597686685058953,0.6192179681775221,0.6173913043478265,0.5363285729177525,,
240,217,68.2662409907537,1.4443164362519199,5.849999999999999,714,1.428125,,gaia_proxy,20.0,high,8,8,,,0.31459097230762073,3.2903225806451615,0.05424921380781033,0.1194370050104195,0.24869565217391362,0.9312233718807061,,
150,87,56.64842301670576,3.0565134099616853,7.975,0,3.3005555555555555,0.2873863974616282,fcfs,15.0,moderate,6,9,0.9,,0.6511312990425949,0.0,1.0,1.0,1.0,0.0,0.0,0.8
150,105,55.50391392067663,2.8,7.816666666666664,109,2.9155555555555552,0.4354574064586751,carbon,15.0,moderate,6,9,0.9,,0.5286087040064441,1.0380952380952382,0.48024856380303055,0.8826754966887418,0.9622266401590451,0.28622378992749364,0.8999972824666365,0.6998233067744682
150,139,57.7804318958508,1.0293764988009593,5.574999999999996,56,0.8083333333333333,0.4519102375683743,srtf,15.0,moderate,6,9,0.9,,0.41568656040180435,0.4028776978417266,0.0012230722221937055,0.07282495959421971,0.42743538767395556,0.11108150516623738,1.0,0.21522954322773757
150,137,57.53904133977676,1.4774939172749388,6.583333333333333,185,1.2788888888888887,0.39967449447423853,q_overall,15.0,moderate,6,9,0.9,,0.41999300248012233,1.3503649635036497,0.01949137166887471,0.27778560299853855,0.6679920477137178,0.3723228500195248,0.6825035018618321,0.31534942556462003
150,137,56.909559133134415,1.5237226277372262,6.349999999999994,241,1.3516666666666666,0.4095844891739957,q_overall_guarded,15.0,moderate,6,9,0.9,,0.41539824184769647,1.7591240875912408,0.0,0.2989297626528738,0.6123260437375734,0.485025982998408,0.7427379012858145,0.3199740378391554
150,136,56.96585999581606,1.485906862745098,6.104166666666666,235,1.352222222222222,0.4045254087065899,q_overall_guarded_budget,15.0,moderate,6,9,0.9,4.0,0.41886661761629457,1.7279411764705883,0.01471314973754626,0.2816335291121033,0.5536779324055667,0.47642822561123216,0.7119880691391578,0.30513520064231936
150,129,57.86529283632074,0.8701550387596899,3.7833333333333314,423,1.6027777777777776,,las_proxy,15.0,moderate,6,9,,,0.4485681615218662,3.2790697674418605,0.1407096657077909,0.0,0.0,0.9041056560436406,,
150,116,53.403774860057695,2.5905172413793105,7.833333333333333,227,2.2616666666666667,,ecovisor_proxy,15.0,moderate,6,9,,,0.46037736948325597,1.956896551724138,0.19080534639811605,0.786861946001019,0.9662027833001988,0.5395558393642684,,
150,134,56.377716997930385,1.470771144278607,6.587499999999999,486,1.3838888888888887,,gaia_proxy,15.0,moderate,6,9,,,0.4207292313278387,3.626865671641791,0.022614518063687087,0.2747107306057588,0.6689860834990058,1.0,,
150,108,68.38674301705264,2.5864197530864192,7.108333333333332,0,2.1283333333333334,0.21245283763531603,fcfs,15.0,moderate,8,9,0.9,,0.6332105834912282,0.0,1.0,1.0,0.7907894736842109,0.0,0.0,0.7581578947368421
150,128,70.55907420546008,1.919921875,7.7708333333333295,115,1.451111111111111,0.35293868441757814,carbon,15.0,moderate,8,9,0.9,,0.5512427672301569,0.8984375,0.4448703359543693,0.6043252519400735,1.0,0.34910714285714284,1.0,0.6416966448547619
150,142,69.62162981158285,1.051056338028169,5.0749999999999975,49,0.41888888888888887,0.31816093821302155,srtf,15.0,moderate,8,9,0.9,,0.49029316768720316,0.34507042253521125,0.03208721861195052,0.08851242830988959,0.14868421052631534,0.1340845070422535,0.7524466200608924,0.15174858840723274
150,140,69.6016408577579,1.3833333333333333,5.220833333333315,154,0.7616666666666667,0.25974641028504863,q_overall,15.0,moderate,8,9,0.9,,0.4971545775554136,1.1,0.07855633696551602,0.2857727958611771,0.19473684210525763,0.42742857142857144,0.3366429696155267,0.21429243942868623
150,139,69.56397275606939,1.4274580335731415,5.249999999999995,207,0.841111111111111,0.26000835378688203,q_overall_guarded,15.0,moderate,8,9,0.9,,0.5004602356551755,1.4892086330935252,0.10094401244689968,0.311967972507099,0.20394736842105135,0.5786639260020555,0.3385075240018442,0.2458290161677899
150,133,69.3133447679655,1.4273182957393482,5.066666666666665,228,0.8983333333333333,0.23496947386786443,q_overall_guarded_budget,15.0,moderate,8,9,0.9,4.0,0.5211529681801917,1.7142857142857142,0.24108620701520753,0.311885015405511,0.14605263157894707,0.6661224489795917,0.16027690154045737,0.2742018876744947
150,136,70.7319258410657,0.9019607843137254,4.604166666666666,350,0.765,,las_proxy,15.0,moderate,8,9,,,0.5200876900078361,2.573529411764706,0.23387157643323103,0.0,0.0,1.0,,
150,132,68.08331171854563,1.7702020202020197,5.279166666666663,98,1.0933333333333333,,ecovisor_proxy,15.0,moderate,8,9,,,0.5157826645344366,0.7424242424242424,0.204715653367715,0.5154421995335984,0.21315789473684144,0.28848484848484846,,
150,141,68.46330026106442,1.2890070921985815,5.25,351,0.7022222222222222,,gaia_proxy,15.0,moderate,8,9,,,0.48555532100045684,2.4893617021276597,0.0,0.22977485059601074,0.20394736842105302,0.9672948328267477,,
240,100,61.73069472078599,4.852499999999999,9.437499999999998,0,5.253472222222222,0.5134685635776088,fcfs,15.0,high,6,9,0.9,,0.61730694720786,0.0,1.0,1.0,0.47211227060093586,0.0,0.0,0.6944224541201871
240,107,56.61400171462808,4.5973520249221185,15.549999999999992,291,5.407986111111111,0.5821705820582762,carbon,15.0,high,6,9,0.9,,0.5291028197628793,2.7196261682242993,0.7253287618926975,0.9355600874045932,1.0,0.8317303330006353,0.5073300501914755,0.8216611268328035
240,208,67.94673109544863,0.8930288461538461,3.9708333333333314,84,1.565972222222222,0.6488873475718508,srtf,15.0,high,6,9,0.9,,0.3266669764204261,0.40384615384615385,0.09493531729055663,0.0,0.0,0.12350634802091114,1.0,0.14557799585378595
240,202,61.61581524651698,1.5734323432343231,6.562499999999995,351,2.301736111111111,0.5486499480918697,q_overall,15.0,high,6,9,0.9,,0.30502878834909397,1.7376237623762376,0.027553120106430733,0.1718420139062123,0.22382151853184581,0.5314092088820532,0.2597969312422478,0.17648901323260308
240,201,59.77926743070807,1.810116086235489,7.25,357,2.447222222222222,0.5466225623348212,q_overall_guarded,15.0,high,6,9,0.9,,0.29740929070004013,1.7761194029850746,0.003825694716652146,0.23161861886297674,0.2831953940266286,0.5431821475148529,0.24482570127510575,0.194683511550894
240,202,59.8285135082918,1.8073432343234324,7.145833333333328,350,2.4277777777777776,0.5461388407867331,q_overall_guarded_budget,15.0,high,6,9,0.9,4.0,0.29618075994203863,1.7326732673267327,0.0,0.2309183102095438,0.2741993522849944,0.529895222531962,0.24125365954041822,0.18968433621662287
240,185,62.51402408261759,1.0117117117117116,4.549999999999997,594,2.605208333333333,,las_proxy,15.0,high,6,9,,,0.3379136436898248,3.210810810810811,0.12995789631208304,0.029974423590023943,0.05001799208348321,0.9819469955392286,,
240,129,57.20690755905036,3.931524547803617,11.88333333333333,276,4.274652777777777,,ecovisor_proxy,15.0,high,6,9,,,0.4434643996825609,2.13953488372093,0.45864724080756475,0.7673993782473287,0.6833393306944946,0.6543237751185369,,
240,189,62.279232035814005,1.5339506172839503,6.599999999999999,618,2.5260416666666665,,gaia_proxy,15.0,high,6,9,,,0.32951974622123814,3.2698412698412698,0.10381895840715794,0.1618705494312101,0.2270600935588343,1.0,,
240,130,78.74991240705833,3.6884615384615387,8.129166666666666,0,3.8833333333333333,0.40052851355813845,fcfs,15.0,high,8,9,0.9,,0.6057685569773718,0.0,1.0,1.0,0.6327930174563594,0.0,0.0,0.7265586034912719
240,140,74.71164451574637,3.369047619047619,10.583333333333332,336,3.8090277777777777,0.5088822266715798,carbon,15.0,high,8,9,0.9,,0.5336546036839026,2.4,0.6930019071380215,0.8877103257945822,1.0,0.6837988826815642,0.6795853540586445,0.800816672620974
240,217,82.76993007236597,0.9769585253456221,5.183333333333332,79,1.0493055555555555,0.5599694321511118,srtf,15.0,high,8,9,0.9,,0.38142824918141,0.3640552995391705,0.044955331111118275,0.04677357045534437,0.1920199501246886,0.10372525294132791,1.0,0.176204273821798
240,213,81.5631354467237,1.6095461658841939,6.699999999999989,300,1.607986111111111,0.4669358634004575,q_overall,15.0,high,8,9,0.9,,0.3829255185292193,1.408450704225352,0.051329393456689104,0.2691591828068224,0.41895261845386406,0.4012904241088992,0.41650129984415213,0.2508247794976247
240,213,79.3447205929808,1.4620500782472612,7.133333333333326,344,1.5104166666666667,0.4788823628872174,q_overall_guarded,15.0,high,8,9,0.9,,0.37251042531915873,1.6150234741784038,0.006991042743112243,0.2173070667258625,0.48379052369077236,0.46014635297820444,0.49142873749431626,0.2486892454269615
240,213,78.9949323664259,1.5050860719874801,7.133333333333326,370,1.548611111111111,0.4739714597215616,q_overall_guarded_budget,15.0,high,8,9,0.9,4.0,0.37086822707242206,1.7370892018779343,0.0,0.23243633136486933,0.48379052369077236,0.49492485640097567,0.46062796684526774,0.25042246990399614
240,197,81.34301892632728,0.8439086294416244,3.899999999999996,627,1.9555555555555555,,las_proxy,15.0,high,8,9,,,0.41290872551435165,3.182741116751269,0.17897164494805476,0.0,0.0,0.9068145081246632,,
240,166,74.14201591284034,2.8900602409638556,8.604166666666666,384,2.8354166666666667,,ecovisor_proxy,15.0,high,8,9,,,0.44663865007735143,2.3132530120481927,0.32256414044028453,0.7193227466551955,0.7038653366583544,0.6590832604159655,,
240,204,79.39416066339938,1.446078431372549,6.570833333333333,716,1.7208333333333334,,gaia_proxy,15.0,high,8,9,,,0.38918706207548714,3.5098039215686274,0.0779855652415543,0.2116922487261456,0.3996259351620951,1.0,,
150,87,56.67536622395432,3.0565134099616853,7.975,0,3.3005555555555555,0.2873863974616282,fcfs,20.0,moderate,6,9,0.9,,0.6514409910799347,0.0,1.0,1.0,1.0,0.0,0.0,0.8
150,107,55.54473938075408,2.750778816199377,7.783333333333321,174,2.8783333333333334,0.4347114711529075,carbon,20.0,moderate,6,9,0.9,,0.5191097138388232,1.6261682242990654,0.43738019271404094,0.8601626349141359,0.9542743538767366,0.44167532017999306,0.8954633784118585,0.6926924668129808
150,139,57.85673223271477,1.0293764988009593,5.574999999999996,56,0.8083333333333333,0.4519102375683743,srtf,20.0,moderate,6,9,0.9,,0.4162354836885955,0.4028776978417266,0.0,0.07282495959421971,0.42743538767395556,0.10942357225330847,1.0,0.2146356746586769
150,137,57.49931646713508,1.4969586374695862,6.283333333333331,223,1.296111111111111,0.4028041255651641,q_overall,20.0,moderate,6,9,0.9,,0.4197030399060955,1.6277372262773722,0.01474266591781211,0.28668840706352183,0.596421471172962,0.44210146886545915,0.7015258580680511,0.31047906176505813
150,136,56.74491560999517,1.5183823529411764,5.958333333333333,260,1.381111111111111,0.4095404036217458,q_overall_guarded,20.0,moderate,6,9,0.9,,0.4172420265440821,1.911764705882353,0.004279418737469955,0.2964872194420305,0.5188866799204773,0.5192447349310095,0.7424699428414865,0.30556840517996714
150,136,56.793576439289275,1.5306372549019605,6.208333333333333,264,1.392222222222222,0.40443718299205567,q_overall_guarded_budget,20.0,moderate,6,9,0.9,4.0,0.41759982675948,1.9411764705882353,0.005800642536037609,0.30209238560426704,0.5785288270377735,0.5272331154684096,0.7114518203227129,0.31712758027534693
150,129,57.940610146267865,0.8701550387596899,3.7833333333333314,423,1.6027777777777776,,las_proxy,20.0,moderate,6,9,,,0.4491520166377354,3.2790697674418605,0.13994796854128422,0.0,0.0,0.8906115417743325,,
150,117,53.27981674182943,2.6381766381766383,7.816666666666663,235,2.2694444444444444,,ecovisor_proxy,20.0,moderate,6,9,,,0.4553830490754652,2.0085470085470085,0.16643983306791904,0.808660475201484,0.9622266401590449,0.5455312862720271,,
150,132,56.1950288175172,1.428661616161616,7.0749999999999975,486,1.3594444444444445,,gaia_proxy,20.0,moderate,6,9,,,0.4257199152842212,3.6818181818181817,0.040324020048754045,0.2554506089936553,0.7852882703777332,1.0,,
150,108,68.44382364519531,2.5864197530864192,7.108333333333332,0,2.1283333333333334,0.21245283763531603,fcfs,20.0,moderate,8,9,0.9,,0.6337391078258825,0.0,1.0,1.0,0.797082228116711,0.0,0.0,0.7594164456233422
150,128,70.50995706882956,1.90234375,7.745833333333331,190,1.4361111111111111,0.345247715434224,carbon,20.0,moderate,8,9,0.9,,0.550859039600231,1.484375,0.4279319212348412,0.5938897795861179,1.0,0.5616554054054054,1.0,0.6544141578692644
150,142,69.72531668409849,1.051056338028169,5.0749999999999975,49,0.41888888888888887,0.31816093821302155,srtf,20.0,moderate,8,9,0.9,,0.49102335693027105,0.34507042253521125,0.014924490625470545,0.08851242830988959,0.14986737400530453,0.13056718690521507,0.7960254365968836,0.14998441594765788
150,140,69.3905803907575,1.3523809523809522,5.187499999999992,164,0.7338888888888888,0.2636190933320227,q_overall,20.0,moderate,8,9,0.9,,0.49564700279112506,1.1714285714285715,0.046838559485884286,0.26739753025590496,0.18567639257294205,0.44324324324324327,0.3853029314442989,0.2032327743673784
150,139,69.37811109774583,1.4274580335731415,5.191666666666665,220,0.8416666666666667,0.26199882967396104,q_overall_guarded,20.0,moderate,8,9,0.9,,0.4991231014226319,1.5827338129496402,0.07083184409938374,0.311967972507099,0.18700265251989356,0.5988722535485125,0.3731016802746924,0.23738106244785828
150,140,69.29916801727663,1.451785714285714,5.2124999999999835,198,0.8227777777777777,0.2514781509764444,q_overall_guarded_budget,20.0,moderate,8,9,0.9,4.0,0.4949940572662616,1.4142857142857144,0.04233169432585619,0.32641040248822095,0.19363395225463695,0.5351351351351352,0.29387664635848837,0.21804666223639468
150,136,70.8374693605962,0.9019607843137254,4.604166666666666,350,0.765,,las_proxy,20.0,moderate,8,9,,,0.5208637452985014,2.573529411764706,0.2208935976602585,0.0,0.0,0.9737678855325915,,
150,132,68.15031718322398,1.7348484848484844,5.0749999999999975,117,1.0622222222222222,,ecovisor_proxy,20.0,moderate,8,9,,,0.5162902816910907,0.8863636363636364,0.18932590478541034,0.49445413392384713,0.14986737400530453,0.3353808353808354,,
150,140,68.44055776061441,1.1708333333333332,5.166666666666666,370,0.6716666666666666,,gaia_proxy,20.0,moderate,8,9,,,0.4888611268615315,2.642857142857143,0.0,0.15961953007113602,0.1790450928381964,1.0,,
240,100,61.799093289427184,4.852499999999999,9.437499999999998,0,5.253472222222222,0.5134685635776088,fcfs,20.0,high,6,9,0.9,,0.6179909328942719,0.0,1.0,1.0,0.47211227060093586,0.0,0.0,0.6944224541201871
240,107,56.18698814583433,4.623831775700934,15.549999999999992,305,5.419791666666667,0.5809276087473583,carbon,20.0,high,6,9,0.9,,0.5251120387461152,2.850467289719626,0.7090755267688688,0.942247786278998,1.0,0.8877717989867522,0.4981513138725111,0.8223306922247798
240,208,67.9437048093972,0.8930288461538461,3.9708333333333314,84,1.565972222222222,0.6488873475718508,srtf,20.0,high,6,9,0.9,,0.3266524269682558,0.40384615384615385,0.08744067050077797,0.0,0.0,0.12577700077700077,1.0,0.14318193475297236
240,201,61.824402241644215,1.4892205638474292,6.166666666666666,395,2.236458333333333,0.5429498758697966,q_overall,20.0,high,6,9,0.9,,0.3075840907544488,1.9651741293532339,0.027712938820996735,0.15057357271423838,0.1896365599136382,0.612049181700923,0.21770474835633805,0.1682456267543622
240,200,59.74732307699492,1.9195833333333334,7.599999999999994,353,2.5416666666666665,0.5385427991327968,q_overall_guarded,20.0,high,6,9,0.9,,0.2987366153849746,1.765,0.0,0.2592655552452535,0.3134220942785173,0.5497053872053872,0.18516069053059955,0.2009874154406155
240,200,59.74732307699492,1.9195833333333334,7.599999999999994,353,2.5416666666666665,0.5385427991327968,q_overall_guarded_budget,20.0,high,6,9,0.9,4.0,0.2987366153849746,1.765,0.0,0.2592655552452535,0.3134220942785173,0.5497053872053872,0.18516069053059955,0.2009874154406155
240,185,62.587557854043496,1.0117117117117116,4.549999999999997,594,2.605208333333333,,las_proxy,20.0,high,6,9,,,0.33831112353537024,3.210810810810811,0.12395919484861208,0.029974423590023943,0.05001799208348321,1.0,,
240,129,56.71662246067493,3.9328165374676995,11.533333333333331,328,4.275347222222222,,ecovisor_proxy,20.0,high,6,9,,,0.439663740005232,2.5426356589147288,0.44142590057894315,0.7677256818403798,0.6531126304426056,0.7918983112781562,,
240,188,61.84235026493217,1.5066489361702127,6.0,597,2.554861111111111,,gaia_proxy,20.0,high,6,9,,,0.32894867162197966,3.175531914893617,0.09463319548098277,0.1549752646689465,0.17524289312702437,0.9890124650762949,,
240,130,78.75229481009225,3.6884615384615387,8.129166666666666,0,3.8833333333333333,0.40052851355813845,fcfs,20.0,high,8,9,0.9,,0.6057868831545558,0.0,1.0,1.0,0.633978763272955,0.0,0.0,0.726795752654591
240,142,73.77254761849063,3.382042253521127,10.57083333333333,338,3.730555555555555,0.5017163776278015,carbon,20.0,high,8,9,0.9,,0.5195249832288072,2.380281690140845,0.6331345551252244,0.892278577779737,1.0,0.7041237322927464,0.634641752961667,0.7785432872642041
240,217,82.75252007364821,0.9769585253456221,5.183333333333332,79,1.0493055555555555,0.5599694321511118,srtf,20.0,high,8,9,0.9,,0.3813480187725724,0.3640552995391705,0.045478201853188974,0.04677357045534437,0.19237976264834517,0.10769312612630584,1.0,0.17685602840475187
240,211,80.7918678774099,1.7101105845181674,7.458333333333333,387,1.7465277777777777,0.46251274342376925,q_overall,20.0,high,8,9,0.9,,0.3828998477602365,1.8341232227488151,0.05207801512438989,0.3045125131369033,0.5334166146158656,0.5425617036991445,0.38875986423451564,0.29417091329430145
240,213,78.94943545392594,1.389280125195618,7.083333333333333,381,1.4694444444444443,0.4778700036784842,q_overall_guarded,20.0,high,8,9,0.9,,0.37065462654425324,1.7887323943661972,0.0,0.19172485560899635,0.47720174890693373,0.529134402373839,0.48507930588248765,0.2447929345092685
240,213,78.94943545392594,1.389280125195618,7.083333333333333,381,1.4694444444444443,0.4778700036784842,q_overall_guarded_budget,20.0,high,8,9,0.9,4.0,0.37065462654425324,1.7887323943661972,0.0,0.19172485560899635,0.47720174890693373,0.529134402373839,0.48507930588248765,0.2447929345092685
240,197,81.36692536848213,0.8439086294416244,3.899999999999996,627,1.9555555555555555,,las_proxy,20.0,high,8,9,,,0.4130300780125996,3.182741116751269,0.1802196435284399,0.0,0.0,0.9415035049552817,,
240,166,73.55091713467039,2.880020080321285,8.625,420,2.828472222222222,,ecovisor_proxy,20.0,high,8,9,,,0.44307781406427943,2.5301204819277108,0.3080104302322802,0.7157931372706298,0.7083073079325428,0.7484483388097846,,
240,205,79.06242830560471,1.471951219512195,6.249999999999993,693,1.7100694444444442,,gaia_proxy,20.0,high,8,9,,,0.3856703819785596,3.3804878048780487,0.06386089110348123,0.220787803974074,0.3522798251093062,1.0,,
150,119,43.67208106094301,1.8746498599439776,5.258333333333333,0,1.4744444444444444,0.15393865730001355,fcfs,15.0,moderate,6,10,0.9,,0.3669922778230505,0.0,0.8546745203283923,1.0,0.784394250513347,0.0,0.0,0.7060149322176068
150,124,46.464809316646495,1.3212365591397848,4.437499999999997,106,1.1983333333333333,0.18688315430309524,carbon,15.0,moderate,6,10,0.9,,0.374716204166504,0.8548387096774194,1.0,0.4428846094382809,0.37987679671457786,0.3651738177262763,0.40268214399399477,0.613482107874513
150,139,44.69781993080734,0.8812949640287769,3.6666666666666665,31,0.47,0.23575131647660966,srtf,15.0,moderate,6,10,0.9,,0.3215670498619233,0.22302158273381295,0.0,0.0,0.0,0.09527135573094922,1.0,0.10952713557309493
150,137,44.32893330277089,1.0316301703163016,4.183333333333323,101,0.6205555555555555,0.19377528449751388,q_overall,15.0,moderate,6,10,0.9,,0.3235688562246051,0.7372262773722628,0.03766393631044553,0.15134088220204253,0.2546201232032804,0.314931613634753,0.4869249771176766,0.18212728197506564
150,137,44.33806641271261,1.0322384428223843,4.183333333333323,100,0.6205555555555555,0.19030306227529165,q_overall_guarded,15.0,moderate,6,10,0.9,,0.32363552126067596,0.7299270072992701,0.03891823728556273,0.1519532237816573,0.2546201232032804,0.3118134788462901,0.44448384078048336,0.17816344559869474
